Date,Load,Solar,Wind,Temp,Hum,Price,id
2020-12-01 01:00:00,9579.5,0.0,2852.0,7.4515,93.054596,37.02,BE
2020-12-01 02:00:00,9260.5,0.0,2854.0,7.5515,87.4537,36.21,BE
2020-12-01 03:00:00,9068.0,0.0,2871.0,7.0515,86.49869,35.66,BE
2020-12-01 04:00:00,9102.75,0.0,2931.0,6.5015,89.20278,35.63,BE
2020-12-01 05:00:00,9581.5,0.0,3011.0,6.2015,92.342476,38.14,BE
2020-12-01 06:00:00,10684.25,0.0,3059.0,7.2015,91.13323,42.14,BE
2020-12-01 07:00:00,11660.75,0.0,3085.0,7.2015,91.4488,53.78,BE
2020-12-01 08:00:00,11912.0,7.0,3117.0,7.5515,89.9074,52.12,BE
2020-12-01 09:00:00,11936.5,78.0,3170.0,7.6015,90.53385,60.03,BE
2020-12-01 10:00:00,11838.25,172.0,3202.0,8.0515,88.41045,64.07,BE
2020-12-01 11:00:00,11877.5,227.0,3211.0,8.0515,89.63669,63.75,BE
2020-12-01 12:00:00,11699.5,252.0,3223.0,7.9014997,87.48652,60.96,BE
2020-12-01 13:00:00,11680.75,260.0,3198.0,8.2015,83.67038,63.07,BE
2020-12-01 14:00:00,11606.5,214.0,3122.0,8.2515,82.23851,61.47,BE
2020-12-01 15:00:00,11708.25,106.0,3066.0,8.3515,79.44289,60.88,BE
2020-12-01 16:00:00,11898.75,14.0,3026.0,8.3015,78.335785,62.06,BE
2020-12-01 17:00:00,12432.25,0.0,2915.0,7.8015,80.1985,77.98,BE
2020-12-01 18:00:00,12323.0,0.0,2846.0,7.5515,81.00847,75.25,BE
2020-12-01 19:00:00,11844.25,0.0,2765.0,7.6514997,81.02216,66.32,BE
2020-12-01 20:00:00,11307.5,0.0,2660.0,7.4014997,84.159096,57.66,BE
2020-12-01 21:00:00,10707.0,0.0,2484.0,7.3015,87.43018,53.14,BE
2020-12-01 22:00:00,10682.25,0.0,2279.0,7.3015,90.19974,50.13,BE
2020-12-01 23:00:00,10496.25,0.0,2076.0,7.1015,92.39546,47.13,BE
2020-12-02 00:00:00,9588.75,0.0,1757.0,6.5515,94.30394,47.5,BE
2020-12-02 01:00:00,9189.0,0.0,1023.0,6.0515,93.95448,46.27,BE
2020-12-02 02:00:00,8930.25,0.0,574.0,5.9515,92.97351,44.71,BE
2020-12-02 03:00:00,8750.5,0.0,356.0,5.8015,93.942696,43.42,BE
2020-12-02 04:00:00,8805.25,0.0,172.0,5.8515,93.61838,44.56,BE
2020-12-02 05:00:00,9277.0,0.0,121.0,5.9014997,93.62087,47.49,BE
2020-12-02 06:00:00,10412.25,0.0,80.0,5.8515,93.945045,58.58,BE
2020-12-02 07:00:00,11412.75,0.0,65.0,5.8515,94.27273,83.67,BE
2020-12-02 08:00:00,11670.75,9.0,36.0,5.7015,94.92515,105.46,BE
2020-12-02 09:00:00,11689.5,92.0,14.0,5.7515,94.59718,105.42,BE
2020-12-02 10:00:00,11616.25,202.0,8.0,6.0015,92.65293,100.06,BE
2020-12-02 11:00:00,11607.25,271.0,35.0,6.2015,91.38292,95.19,BE
2020-12-02 12:00:00,11371.0,289.0,121.0,6.3015,90.12477,84.95,BE
2020-12-02 13:00:00,11377.25,264.0,213.0,7.0015,81.21748,82.9,BE
2020-12-02 14:00:00,11268.25,195.0,194.0,6.9515,80.07726,90.0,BE
2020-12-02 15:00:00,11336.0,91.0,111.0,6.8515,81.769455,88.09,BE
2020-12-02 16:00:00,11600.5,9.0,229.0,6.6514997,83.19142,105.4,BE
2020-12-02 17:00:00,12174.75,0.0,297.0,5.7015,90.07938,110.56,BE
2020-12-02 18:00:00,12111.0,0.0,454.0,5.5515,91.660095,99.03,BE
2020-12-02 19:00:00,11699.75,0.0,613.0,5.8515,90.40651,77.79,BE
2020-12-02 20:00:00,11152.25,0.0,672.0,6.0015,90.417534,64.0,BE
2020-12-02 21:00:00,10542.0,0.0,705.0,6.1514997,90.42853,55.55,BE
2020-12-02 22:00:00,10485.75,0.0,731.0,6.0015,92.33063,50.73,BE
2020-12-02 23:00:00,10298.5,0.0,697.0,5.7515,92.63869,45.44,BE
2020-12-03 00:00:00,9739.25,0.0,999.0,5.6015,89.12865,37.2,BE
2020-12-03 01:00:00,9243.25,0.0,976.0,5.0015,90.66247,37.91,BE
2020-12-03 02:00:00,8975.5,0.0,802.0,5.2515,86.927475,34.79,BE
2020-12-03 03:00:00,8817.5,0.0,586.0,5.7515,85.76074,34.0,BE
2020-12-03 04:00:00,8910.25,0.0,557.0,5.8515,85.469986,36.11,BE
2020-12-03 05:00:00,9421.25,0.0,711.0,5.7515,85.158485,40.82,BE
2020-12-03 06:00:00,10541.25,0.0,835.0,5.7515,86.06329,53.55,BE
2020-12-03 07:00:00,11569.75,0.0,962.0,5.7515,89.14106,59.99,BE
2020-12-03 08:00:00,11871.5,5.0,931.0,5.8015,91.35636,62.57,BE
2020-12-03 09:00:00,11922.5,54.0,1221.0,6.0015,91.369644,66.11,BE
2020-12-03 10:00:00,11872.0,127.0,1141.0,6.1015,91.37628,62.57,BE
2020-12-03 11:00:00,11885.75,172.0,1808.0,6.2015,91.06503,63.0,BE
2020-12-03 12:00:00,11670.0,174.0,2431.0,6.1514997,90.74458,61.63,BE
2020-12-03 13:00:00,11682.0,155.0,2568.0,5.4515,92.621544,58.6,BE
2020-12-03 14:00:00,11523.5,111.0,2648.0,5.9014997,89.46617,56.04,BE
2020-12-03 15:00:00,11563.75,51.0,2697.0,5.7015,90.07938,51.33,BE
2020-12-03 16:00:00,11841.5,7.0,2762.0,5.6015,91.98459,50.28,BE
2020-12-03 17:00:00,12380.0,0.0,2841.0,5.5015,89.43399,52.76,BE
2020-12-03 18:00:00,12310.75,0.0,2934.0,5.3515,89.10793,30.0,BE
2020-12-03 19:00:00,11805.25,0.0,3021.0,5.6514997,88.19873,21.64,BE
2020-12-03 20:00:00,11304.25,0.0,3092.0,6.1514997,89.17405,18.71,BE
2020-12-03 21:00:00,10710.0,0.0,3154.0,6.3015,88.5656,31.66,BE
2020-12-03 22:00:00,10660.0,0.0,3182.0,6.2515,88.56126,31.48,BE
2020-12-03 23:00:00,10472.75,0.0,3194.0,6.1015,88.23885,28.67,BE
2020-12-04 00:00:00,9753.5,0.0,3360.0,5.9515,86.99616,31.38,BE
2020-12-04 01:00:00,9336.25,0.0,3382.0,6.3515,87.646225,37.3,BE
2020-12-04 02:00:00,9060.0,0.0,3412.0,7.1514997,85.90854,34.56,BE
2020-12-04 03:00:00,8889.25,0.0,3448.0,7.4515,85.34461,27.93,BE
2020-12-04 04:00:00,8943.0,0.0,3454.0,8.0015,83.64647,25.17,BE
2020-12-04 05:00:00,9422.5,0.0,3433.0,7.7015,82.16752,30.81,BE
2020-12-04 06:00:00,10486.25,0.0,3411.0,6.7515,80.04858,33.76,BE
2020-12-04 07:00:00,11450.0,0.0,3368.0,5.7515,82.20296,49.63,BE
2020-12-04 08:00:00,11780.5,18.0,3331.0,5.6514997,81.60946,51.27,BE
2020-12-04 09:00:00,11863.0,234.0,3315.0,5.6015,80.452324,48.47,BE
2020-12-04 10:00:00,11805.5,513.0,3299.0,5.5515,81.886,43.32,BE
2020-12-04 11:00:00,11811.0,688.0,3285.0,6.0515,78.54277,28.84,BE
2020-12-04 12:00:00,11599.75,763.0,3265.0,6.2515,76.102486,34.2,BE
2020-12-04 13:00:00,11541.25,754.0,3229.0,6.5515,72.97091,34.2,BE
2020-12-04 14:00:00,11420.25,589.0,3178.0,6.3515,71.385605,34.94,BE
2020-12-04 15:00:00,11414.5,293.0,3152.0,6.1514997,72.37651,50.6,BE
2020-12-04 16:00:00,11624.0,37.0,3120.0,5.6015,74.11175,52.16,BE
2020-12-04 17:00:00,12053.25,0.0,3049.0,5.3015,70.41258,63.96,BE
2020-12-04 18:00:00,11896.0,0.0,2955.0,4.8015,70.31188,54.09,BE
2020-12-04 19:00:00,11340.25,0.0,2851.0,4.0515,73.02984,46.75,BE
2020-12-04 20:00:00,10839.5,0.0,2728.0,3.5514998,74.278305,50.27,BE
2020-12-04 21:00:00,10357.25,0.0,2598.0,3.3014998,76.70842,49.0,BE
2020-12-04 22:00:00,10431.25,0.0,2469.0,2.6015,82.98162,49.72,BE
2020-12-04 23:00:00,10355.25,0.0,2322.0,2.0515,88.50831,43.66,BE
2020-12-05 00:00:00,9735.75,0.0,1756.0,1.6515,90.417076,44.89,BE
2020-12-05 01:00:00,9181.0,0.0,1550.0,1.3515,89.74096,42.53,BE
2020-12-05 02:00:00,8783.25,0.0,1446.0,1.3015001,89.411575,40.15,BE
2020-12-05 03:00:00,8551.5,0.0,1457.0,1.5515001,88.46395,38.64,BE
2020-12-05 04:00:00,8514.75,0.0,1397.0,1.9514999,87.86105,38.04,BE
2020-12-05 05:00:00,8629.75,0.0,1524.0,2.4015,87.27058,38.58,BE
2020-12-05 06:00:00,8954.5,0.0,1661.0,2.6015,87.28999,41.26,BE
2020-12-05 07:00:00,9342.0,0.0,1643.0,2.8515,87.94447,41.95,BE
2020-12-05 08:00:00,9827.25,20.0,1883.0,2.1515,91.76652,46.33,BE
2020-12-05 09:00:00,10190.0,266.0,1917.0,2.0015,91.756836,50.88,BE
2020-12-05 10:00:00,10188.25,590.0,1856.0,3.2515,86.107765,53.23,BE
2020-12-05 11:00:00,10184.5,802.0,1617.0,4.2515,79.11395,54.86,BE
2020-12-05 12:00:00,10067.5,835.0,1323.0,5.0515,74.012405,55.84,BE
2020-12-05 13:00:00,9864.25,781.0,1088.0,5.2015,72.71825,53.9,BE
2020-12-05 14:00:00,9755.75,575.0,995.0,5.5015,66.72846,52.0,BE
2020-12-05 15:00:00,9936.5,275.0,850.0,5.6514997,65.56025,54.0,BE
2020-12-05 16:00:00,10326.25,34.0,677.0,5.2015,70.90354,58.55,BE
2020-12-05 17:00:00,11024.25,0.0,746.0,4.5515,75.54137,63.39,BE
2020-12-05 18:00:00,11071.25,0.0,749.0,3.1515,83.05109,63.88,BE
2020-12-05 19:00:00,10703.5,0.0,947.0,3.2515,81.57771,60.1,BE
2020-12-05 20:00:00,10163.0,0.0,1383.0,2.7515,83.60369,53.26,BE
2020-12-05 21:00:00,9758.25,0.0,1204.0,2.2515,86.62705,47.49,BE
2020-12-05 22:00:00,9711.0,0.0,678.0,1.4015,90.39839,46.41,BE
2020-12-05 23:00:00,9644.5,0.0,689.0,1.1015,91.36617,43.24,BE
2020-12-06 00:00:00,9413.5,0.0,916.0,0.8515,91.68206,41.06,BE
2020-12-06 01:00:00,8747.75,0.0,1081.0,0.8015,92.34798,39.56,BE
2020-12-06 02:00:00,8374.75,0.0,1085.0,-0.2985,93.98736,36.94,BE
2020-12-06 03:00:00,8115.75,0.0,961.0,-0.4985,93.97772,35.0,BE
2020-12-06 04:00:00,8111.5,0.0,693.0,-0.84849995,93.960815,34.28,BE
2020-12-06 05:00:00,8215.75,0.0,895.0,-0.8985,94.65195,33.59,BE
2020-12-06 06:00:00,8405.75,0.0,835.0,-0.84849995,94.65409,34.37,BE
2020-12-06 07:00:00,8605.25,0.0,730.0,-0.44849998,94.325134,37.84,BE
2020-12-06 08:00:00,9011.0,11.0,727.0,-0.39850003,95.368744,37.94,BE
2020-12-06 09:00:00,9619.75,180.0,480.0,-0.7985,97.117615,44.97,BE
2020-12-06 10:00:00,10068.25,422.0,391.0,0.55149996,95.05836,50.08,BE
2020-12-06 11:00:00,10372.25,602.0,268.0,1.7014999,93.74422,54.62,BE
2020-12-06 12:00:00,10572.0,630.0,244.0,3.0015,90.19368,54.87,BE
2020-12-06 13:00:00,10276.25,587.0,229.0,2.8515,90.50606,49.15,BE
2020-12-06 14:00:00,9967.5,423.0,176.0,2.8515,91.81146,46.02,BE
2020-12-06 15:00:00,9884.0,204.0,222.0,3.0514998,90.845085,47.3,BE
2020-12-06 16:00:00,10120.75,25.0,238.0,2.8515,92.14041,50.54,BE
2020-12-06 17:00:00,10713.75,0.0,236.0,2.2515,95.12501,57.38,BE
2020-12-06 18:00:00,10856.75,0.0,309.0,2.5015,94.11984,62.69,BE
2020-12-06 19:00:00,10705.0,0.0,293.0,1.7014999,97.17541,65.55,BE
2020-12-06 20:00:00,10298.25,0.0,376.0,1.2014999,98.21903,46.16,BE
2020-12-06 21:00:00,9853.5,0.0,593.0,1.6515,98.22553,36.83,BE
2020-12-06 22:00:00,9836.0,0.0,323.0,2.1515,96.493095,34.83,BE
2020-12-06 23:00:00,9753.0,0.0,163.0,1.9514999,97.529564,34.6,BE
2020-12-07 00:00:00,9413.25,0.0,130.0,1.8515,97.52757,40.0,BE
2020-12-07 01:00:00,9083.25,0.0,172.0,1.7014999,98.57874,36.4,BE
2020-12-07 02:00:00,8801.5,0.0,218.0,1.7014999,97.874855,36.3,BE
2020-12-07 03:00:00,8695.25,0.0,274.0,1.4015,98.22192,30.94,BE
2020-12-07 04:00:00,8756.75,0.0,335.0,1.2514999,97.51556,30.78,BE
2020-12-07 05:00:00,9220.25,0.0,391.0,1.0015,98.21613,35.93,BE
2020-12-07 06:00:00,10411.5,0.0,501.0,1.0515001,97.51153,46.6,BE
2020-12-07 07:00:00,11478.25,0.0,501.0,0.7015,99.640076,58.57,BE
2020-12-07 08:00:00,12015.25,5.0,528.0,0.7015,99.28129,67.5,BE
2020-12-07 09:00:00,12098.75,78.0,496.0,0.5015,99.28009,90.94,BE
2020-12-07 10:00:00,12077.25,190.0,444.0,0.9015,98.21469,99.85,BE
2020-12-07 11:00:00,12111.75,278.0,482.0,1.3015001,97.16628,96.93,BE
2020-12-07 12:00:00,12020.75,322.0,465.0,1.8015001,92.74173,102.04,BE
2020-12-07 13:00:00,12064.0,345.0,426.0,2.5015,90.48024,92.08,BE
2020-12-07 14:00:00,11938.0,290.0,445.0,3.0015,87.328705,83.68,BE
2020-12-07 15:00:00,11935.0,142.0,373.0,3.1015,86.4021,74.94,BE
2020-12-07 16:00:00,12145.5,17.0,341.0,2.8515,87.94447,75.91,BE
2020-12-07 17:00:00,12591.75,0.0,357.0,2.0015,92.41999,97.98,BE
2020-12-07 18:00:00,12491.75,0.0,391.0,2.5514998,91.792244,90.07,BE
2020-12-07 19:00:00,11937.25,0.0,471.0,2.6515,91.47027,85.37,BE
2020-12-07 20:00:00,11349.0,0.0,448.0,2.2015,92.4319,67.09,BE
2020-12-07 21:00:00,10772.75,0.0,359.0,1.5515001,93.73678,53.59,BE
2020-12-07 22:00:00,10657.75,0.0,329.0,-0.1985,95.3762,49.66,BE
2020-12-07 23:00:00,10346.75,0.0,299.0,0.001499996,96.0813,43.3,BE
2020-12-08 00:00:00,10127.25,0.0,353.0,-0.7485,96.76387,47.12,BE
2020-12-08 01:00:00,9678.0,0.0,385.0,-1.3485,96.74803,43.86,BE
2020-12-08 02:00:00,9399.5,0.0,323.0,-0.44849998,95.71639,40.0,BE
2020-12-08 03:00:00,9195.25,0.0,226.0,0.051499993,95.3855,37.27,BE
2020-12-08 04:00:00,9243.0,0.0,173.0,0.3515,95.39661,37.95,BE
2020-12-08 05:00:00,9704.75,0.0,176.0,0.7015,94.72015,41.11,BE
2020-12-08 06:00:00,10809.25,0.0,209.0,1.0515001,94.05178,52.44,BE
2020-12-08 07:00:00,11762.25,0.0,217.0,1.0515001,94.05178,68.08,BE
2020-12-08 08:00:00,12069.25,7.0,158.0,0.4015,95.05241,74.84,BE
2020-12-08 09:00:00,12117.25,140.0,110.0,-0.1485,95.37807,87.79,BE
2020-12-08 10:00:00,12039.5,325.0,81.0,0.9515,93.70686,87.79,BE
2020-12-08 11:00:00,12092.0,447.0,44.0,2.1015,90.12503,81.95,BE
2020-12-08 12:00:00,11897.0,466.0,27.0,3.2515,86.7283,77.43,BE
2020-12-08 13:00:00,11883.0,417.0,16.0,3.8515,81.952995,76.96,BE
2020-12-08 14:00:00,11785.5,305.0,12.0,4.4014997,80.28128,76.48,BE
2020-12-08 15:00:00,11857.5,158.0,15.0,4.1515,81.11492,77.48,BE
2020-12-08 16:00:00,12083.75,20.0,23.0,2.4015,92.44377,81.07,BE
2020-12-08 17:00:00,12610.25,0.0,32.0,1.4015,92.05049,118.46,BE
2020-12-08 18:00:00,12510.0,0.0,31.0,1.9015,93.417496,130.99,BE
2020-12-08 19:00:00,12003.25,0.0,28.0,0.3515,96.7926,96.17,BE
2020-12-08 20:00:00,11428.5,0.0,59.0,-0.6985,97.4759,75.42,BE
2020-12-08 21:00:00,10831.0,0.0,72.0,-0.1485,97.487175,55.78,BE
2020-12-08 22:00:00,10857.0,0.0,121.0,0.3015,97.49635,52.5,BE
2020-12-08 23:00:00,10718.25,0.0,242.0,0.001499996,98.201546,47.68,BE
2020-12-09 00:00:00,10129.5,0.0,594.0,0.2515,98.20522,44.64,BE
2020-12-09 01:00:00,9703.0,0.0,531.0,-0.6985,97.119965,41.36,BE
2020-12-09 02:00:00,9415.75,0.0,542.0,-0.8985,96.75992,38.85,BE
2020-12-09 03:00:00,9213.25,0.0,754.0,-1.1984999,95.69033,36.18,BE
2020-12-09 04:00:00,9252.25,0.0,1055.0,-1.6984999,95.67282,36.4,BE
2020-12-09 05:00:00,9752.5,0.0,1325.0,-1.8985,96.37637,40.03,BE
2020-12-09 06:00:00,10887.75,0.0,1399.0,-1.6984999,98.90224,52.27,BE
2020-12-09 07:00:00,11895.75,0.0,1763.0,-1.3985,98.90494,69.0,BE
2020-12-09 08:00:00,12211.5,8.0,1342.0,-1.0485001,98.9081,95.8,BE
2020-12-09 09:00:00,12255.25,146.0,1052.0,-0.4985,98.91301,105.39,BE
2020-12-09 10:00:00,12204.75,324.0,812.0,0.3515,98.56305,105.39,BE
2020-12-09 11:00:00,12224.5,434.0,905.0,1.6515,94.76003,105.39,BE
2020-12-09 12:00:00,11989.25,474.0,1073.0,2.7515,91.47692,105.37,BE
2020-12-09 13:00:00,11983.0,441.0,1148.0,2.8014998,89.21297,105.39,BE
2020-12-09 14:00:00,11855.75,332.0,1126.0,3.1015,88.918755,105.39,BE
2020-12-09 15:00:00,11923.0,158.0,1077.0,3.3014998,89.25441,103.22,BE
2020-12-09 16:00:00,12144.75,13.0,1190.0,3.3515,90.542786,105.39,BE
2020-12-09 17:00:00,12661.75,0.0,1227.0,2.6015,94.79948,114.0,BE
2020-12-09 18:00:00,12586.0,0.0,1122.0,2.7015,94.803604,105.39,BE
2020-12-09 19:00:00,12088.5,0.0,1272.0,3.3014998,92.49689,89.36,BE
2020-12-09 20:00:00,11529.0,0.0,1333.0,3.5514998,91.85605,62.41,BE
2020-12-09 21:00:00,10898.75,0.0,1433.0,3.5514998,91.85605,49.39,BE
2020-12-09 22:00:00,10884.25,0.0,1660.0,3.6515,91.53644,43.58,BE
2020-12-09 23:00:00,10802.25,0.0,1963.0,3.7015,91.21491,45.03,BE
2020-12-10 00:00:00,10209.5,0.0,1372.0,3.4515,92.17716,42.78,BE
2020-12-10 01:00:00,9754.0,0.0,1305.0,3.3515,90.22019,39.55,BE
2020-12-10 02:00:00,9429.5,0.0,1403.0,3.4015,90.54643,37.81,BE
2020-12-10 03:00:00,9222.5,0.0,1447.0,3.4015,90.86992,36.25,BE
2020-12-10 04:00:00,9275.0,0.0,1374.0,3.5514998,90.88054,36.19,BE
2020-12-10 05:00:00,9766.25,0.0,1254.0,3.2515,91.837,42.5,BE
2020-12-10 06:00:00,10888.25,0.0,1330.0,3.5015,90.23152,53.8,BE
2020-12-10 07:00:00,11914.5,0.0,1270.0,3.6515,88.64861,72.93,BE
2020-12-10 08:00:00,12235.25,7.0,1019.0,3.3014998,91.51337,96.43,BE
2020-12-10 09:00:00,12283.5,158.0,1039.0,3.3014998,92.49689,93.94,BE
2020-12-10 10:00:00,12194.5,391.0,1041.0,4.1515,85.28413,92.48,BE
2020-12-10 11:00:00,12192.75,588.0,895.0,4.4515,81.44744,92.99,BE
2020-12-10 12:00:00,11978.25,678.0,804.0,4.9014997,77.52699,86.82,BE
2020-12-10 13:00:00,11984.75,658.0,734.0,4.6514997,77.765854,93.1,BE
2020-12-10 14:00:00,11839.25,506.0,651.0,5.0015,76.71312,85.24,BE
2020-12-10 15:00:00,11855.0,243.0,607.0,4.9515,78.3731,89.68,BE
2020-12-10 16:00:00,12090.75,20.0,754.0,3.5514998,85.831085,101.0,BE
2020-12-10 17:00:00,12611.25,0.0,1023.0,2.0015,89.79259,105.41,BE
2020-12-10 18:00:00,12495.75,0.0,1326.0,1.4015,89.74494,93.56,BE
2020-12-10 19:00:00,11980.25,0.0,1519.0,1.1515,88.75089,73.65,BE
2020-12-10 20:00:00,11487.5,0.0,1603.0,0.9515,87.12849,58.7,BE
2020-12-10 21:00:00,10878.75,0.0,1830.0,0.9515,83.99557,49.73,BE
2020-12-10 22:00:00,10831.5,0.0,1969.0,0.8515,83.36863,47.84,BE
2020-12-10 23:00:00,10700.75,0.0,2191.0,1.2014999,81.896126,44.9,BE
2020-12-11 00:00:00,10197.75,0.0,2495.0,1.9015,79.04431,40.55,BE
2020-12-11 01:00:00,9766.75,0.0,2619.0,1.2014999,83.107086,36.75,BE
2020-12-11 02:00:00,9461.5,0.0,2654.0,1.5014999,79.274086,37.09,BE
2020-12-11 03:00:00,9256.25,0.0,2684.0,1.8515,75.90415,34.72,BE
2020-12-11 04:00:00,9288.5,0.0,2695.0,2.7515,74.40556,33.6,BE
2020-12-11 05:00:00,9740.25,0.0,2683.0,3.2515,75.86672,37.07,BE
2020-12-11 06:00:00,10834.75,0.0,2691.0,3.6015,77.317154,38.28,BE
2020-12-11 07:00:00,11839.0,0.0,2675.0,4.2515,79.39904,54.25,BE
2020-12-11 08:00:00,12153.25,2.0,2756.0,5.0515,82.4042,53.33,BE
2020-12-11 09:00:00,12228.25,28.0,2786.0,5.4515,83.63295,55.94,BE
2020-12-11 10:00:00,12167.0,68.0,2776.0,5.8515,85.77138,51.73,BE
2020-12-11 11:00:00,12152.75,93.0,2765.0,6.1514997,89.79935,50.0,BE
2020-12-11 12:00:00,11946.25,100.0,2670.0,6.4014997,89.81877,48.83,BE
2020-12-11 13:00:00,11863.5,99.0,2446.0,5.9014997,91.363014,57.1,BE
2020-12-11 14:00:00,11665.0,78.0,2043.0,5.8515,91.35969,45.8,BE
2020-12-11 15:00:00,11662.25,35.0,1660.0,6.0515,91.37298,54.58,BE
2020-12-11 16:00:00,11900.5,4.0,1473.0,6.2015,92.02164,53.92,BE
2020-12-11 17:00:00,12322.75,0.0,1254.0,6.3015,92.3484,66.94,BE
2020-12-11 18:00:00,12082.25,0.0,1063.0,6.9014997,93.99436,56.0,BE
2020-12-11 19:00:00,11563.0,0.0,822.0,7.7515,94.03382,57.1,BE
2020-12-11 20:00:00,11012.25,0.0,585.0,7.8515,94.038445,44.5,BE
2020-12-11 21:00:00,10535.0,0.0,443.0,7.9014997,94.040764,43.32,BE
2020-12-11 22:00:00,10617.0,0.0,549.0,7.5015,94.67049,42.23,BE
2020-12-11 23:00:00,10597.75,0.0,586.0,7.4515,94.66841,41.3,BE
2020-12-12 00:00:00,10035.25,0.0,284.0,7.2515,94.986305,37.0,BE
2020-12-12 01:00:00,9420.5,0.0,360.0,7.4515,96.63758,37.91,BE
2020-12-12 02:00:00,9011.75,0.0,343.0,7.0515,96.62698,37.09,BE
2020-12-12 03:00:00,8783.75,0.0,455.0,6.9515,95.63145,36.46,BE
2020-12-12 04:00:00,8690.5,0.0,424.0,6.5015,96.27922,35.96,BE
2020-12-12 05:00:00,8778.25,0.0,489.0,5.8515,97.2676,36.07,BE
2020-12-12 06:00:00,9074.75,0.0,468.0,6.0015,97.27085,35.25,BE
2020-12-12 07:00:00,9370.25,0.0,525.0,6.2515,95.93913,38.19,BE
2020-12-12 08:00:00,9948.5,2.0,500.0,5.8015,96.25864,42.63,BE
2020-12-12 09:00:00,10284.25,42.0,483.0,5.8515,96.5949,47.9,BE
2020-12-12 10:00:00,10404.5,114.0,756.0,6.6015,96.28214,51.89,BE
2020-12-12 11:00:00,10531.25,167.0,966.0,7.6514997,94.6767,53.78,BE
2020-12-12 12:00:00,10470.75,183.0,967.0,8.2515,94.378654,53.96,BE
2020-12-12 13:00:00,10315.5,168.0,983.0,8.4015,94.38519,51.18,BE
2020-12-12 14:00:00,10110.25,118.0,1051.0,8.8515,92.18231,48.82,BE
2020-12-12 15:00:00,10193.5,52.0,927.0,8.6515,93.43643,50.4,BE
2020-12-12 16:00:00,10528.5,7.0,974.0,8.4015,94.38519,52.99,BE
2020-12-12 17:00:00,11186.25,0.0,803.0,8.2015,93.41364,57.92,BE
2020-12-12 18:00:00,11217.75,0.0,1206.0,7.9515,94.04305,57.92,BE
2020-12-12 19:00:00,10827.0,0.0,1800.0,7.7515,95.986626,55.09,BE
2020-12-12 20:00:00,10314.25,0.0,1959.0,7.7515,95.986626,49.15,BE
2020-12-12 21:00:00,9897.0,0.0,2233.0,7.6514997,95.65532,46.85,BE
2020-12-12 22:00:00,9893.25,0.0,2170.0,7.7515,94.680824,45.42,BE
2020-12-12 23:00:00,9843.25,0.0,2036.0,7.8015,94.359024,43.11,BE
2020-12-13 00:00:00,9552.25,0.0,1781.0,7.7515,93.711784,42.99,BE
2020-12-13 01:00:00,8844.0,0.0,1550.0,7.4014997,94.34149,40.6,BE
2020-12-13 02:00:00,8472.5,0.0,1164.0,7.2515,94.01065,37.88,BE
2020-12-13 03:00:00,8230.0,0.0,1046.0,7.0515,93.03312,36.85,BE
2020-12-13 04:00:00,8159.75,0.0,1073.0,6.5515,93.32909,35.92,BE
2020-12-13 05:00:00,8208.5,0.0,976.0,6.2015,92.98712,35.09,BE
2020-12-13 06:00:00,8449.25,0.0,735.0,5.8515,93.61838,35.88,BE
2020-12-13 07:00:00,8665.5,0.0,758.0,5.3515,95.24317,37.8,BE
2020-12-13 08:00:00,9120.0,4.0,787.0,4.6514997,95.88754,41.46,BE
2020-12-13 09:00:00,9675.75,127.0,918.0,4.0015,95.52874,45.16,BE
2020-12-13 10:00:00,10083.5,332.0,1355.0,4.6514997,92.575516,48.28,BE
2020-12-13 11:00:00,10351.25,453.0,1564.0,5.8015,89.14519,50.93,BE
2020-12-13 12:00:00,10595.5,425.0,1913.0,6.5015,86.14119,51.91,BE
2020-12-13 13:00:00,10306.25,335.0,2183.0,7.0515,84.118256,46.45,BE
2020-12-13 14:00:00,10016.75,218.0,2354.0,6.8515,83.800995,44.43,BE
2020-12-13 15:00:00,9947.25,96.0,2444.0,6.5015,84.34918,43.74,BE
2020-12-13 16:00:00,10224.0,11.0,2633.0,6.3015,82.856026,45.51,BE
2020-12-13 17:00:00,10814.5,0.0,2781.0,6.3015,80.83609,51.4,BE
2020-12-13 18:00:00,10957.5,0.0,2889.0,6.6015,78.34949,53.0,BE
2020-12-13 19:00:00,10758.0,0.0,2988.0,7.0015,77.0403,50.0,BE
2020-12-13 20:00:00,10334.25,0.0,3071.0,7.4515,76.03463,29.91,BE
2020-12-13 21:00:00,9810.75,0.0,3149.0,7.8515,74.775444,39.68,BE
2020-12-13 22:00:00,9817.0,0.0,3199.0,7.8515,75.568634,38.73,BE
2020-12-13 23:00:00,9748.75,0.0,3218.0,8.1515,74.56549,35.2,BE
2020-12-14 00:00:00,9376.5,0.0,3284.0,8.2015,75.36341,34.01,BE
2020-12-14 01:00:00,8987.5,0.0,3258.0,7.5515,81.57651,32.23,BE
2020-12-14 02:00:00,8681.75,0.0,3223.0,8.1515,82.7985,30.43,BE
2020-12-14 03:00:00,8529.25,0.0,3202.0,8.2015,84.54399,25.18,BE
2020-12-14 04:00:00,8662.5,0.0,3187.0,8.7515,83.73584,25.92,BE
2020-12-14 05:00:00,9152.0,0.0,3149.0,8.8515,86.08504,31.36,BE
2020-12-14 06:00:00,10328.5,0.0,3110.0,9.1015,87.298805,37.33,BE
