timestamp,pos_ip,da_price,si,nrv,igccpriceup,igccpricedown,igccvolumeup,igccvolumedown,r2priceup,r2pricedown,r2volumeup,r2volumedown,r3stdprice,r3stdvolume,bidspriceup,bidspricedown,bidsvolumeup,bidsvolumedown,id
2021-01-01 00:00:00+00:00,64.84,48.19,-65.931,55.607,64.84,15.0,24.004,10.372,64.84,15.0,42.1,0.164,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 00:15:00+00:00,13.96,48.19,151.536,-143.637,64.5,15.0,0.0,140.904,64.5,15.0,0.1,2.836,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 00:30:00+00:00,12.4,48.19,185.419,-181.628,64.25,15.0,0.0,181.696,64.25,15.0,0.7,0.611,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 00:45:00+00:00,7.7,48.19,259.749,-203.321,64.25,13.57,0.0,201.332,64.25,13.57,0.3,2.255,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 01:00:00+00:00,64.25,44.68,-12.555,-24.033,64.25,13.48,14.904,38.888,64.25,13.48,12.4,12.424,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 01:15:00+00:00,14.07,44.68,84.844,-60.788,64.25,14.07,0.0,45.428,64.25,14.07,0.1,15.414,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 01:30:00+00:00,13.25,44.68,110.218,-92.954,64.25,13.25,0.0,54.056,0.0,13.25,0.0,38.898,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 01:45:00+00:00,10.47,44.68,191.863,-155.183,64.25,12.46,0.0,19.804,0.0,12.46,0.0,135.379,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 02:00:00+00:00,12.69,42.92,4.611,-48.817,64.25,12.69,14.168,34.676,64.25,12.69,0.2,28.536,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 02:15:00+00:00,13.58,42.92,61.255,-52.963,64.25,13.58,2.288,42.78,64.25,13.58,0.4,12.861,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 02:30:00+00:00,64.25,42.92,-17.643,20.343,64.25,15.0,21.476,0.084,64.25,15.0,0.4,1.431,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 02:45:00+00:00,13.8,42.92,43.43,-19.168,64.25,13.8,2.956,3.124,64.25,13.8,1.1,20.099,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 03:00:00+00:00,13.7,40.39,111.185,-120.719,64.25,13.7,0.0,110.396,64.25,13.7,0.5,10.789,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 03:15:00+00:00,11.2,40.39,176.928,-162.673,64.25,12.99,0.0,108.864,0.0,12.99,0.0,53.809,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 03:30:00+00:00,11.04,40.39,172.913,-150.985,64.25,13.9,0.0,139.036,64.25,13.9,0.1,12.023,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 03:45:00+00:00,12.96,40.39,120.808,-136.854,64.25,12.96,0.0,74.464,0.0,12.96,0.0,62.39,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 04:00:00+00:00,11.47,40.2,177.571,-138.293,64.25,13.4,0.0,117.784,64.25,13.4,0.1,20.578,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 04:15:00+00:00,13.45,40.2,124.965,-135.199,64.25,13.45,0.0,98.692,64.25,13.45,0.2,36.737,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 04:30:00+00:00,15.0,40.2,48.109,-46.777,64.25,15.0,0.0,44.944,64.25,15.0,0.1,1.948,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 04:45:00+00:00,14.1,40.2,28.992,-31.002,64.25,14.1,0.356,24.576,64.25,14.1,0.0,6.798,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 05:00:00+00:00,14.59,39.63,75.78,-61.151,64.25,14.59,0.0,53.504,64.25,14.59,0.6,8.249,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 05:15:00+00:00,15.0,39.63,46.494,-50.917,64.25,15.0,0.0,48.772,64.25,15.0,0.7,2.834,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 05:30:00+00:00,15.0,39.63,30.698,-27.794,64.25,15.0,6.744,35.444,64.25,15.0,1.6,0.71,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 05:45:00+00:00,15.0,39.63,127.264,-97.057,64.25,15.0,0.0,96.808,64.25,15.0,0.5,0.755,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 06:00:00+00:00,64.25,40.09,-0.702,-24.125,64.25,15.0,13.816,38.224,64.25,15.0,1.3,1.006,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 06:15:00+00:00,15.0,40.09,15.912,-19.651,64.25,15.0,0.576,19.912,64.25,15.0,0.3,0.66,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 06:30:00+00:00,64.25,40.09,-34.191,27.284,64.25,15.0,23.9,0.124,64.25,15.0,3.7,0.175,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 06:45:00+00:00,64.25,40.09,-36.767,20.291,64.25,15.0,16.088,3.012,64.25,15.0,7.8,0.585,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 07:00:00+00:00,15.0,41.27,0.959,7.664,64.25,15.0,15.624,7.42,64.25,15.0,0.4,0.92,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 07:15:00+00:00,64.25,41.27,-74.207,67.274,64.25,15.0,66.82,0.0,64.25,15.0,0.7,0.265,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 07:30:00+00:00,64.25,41.27,-62.993,65.757,64.25,15.0,65.552,0.0,64.25,15.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 07:45:00+00:00,64.25,41.27,-54.49,57.052,64.25,15.0,56.848,0.0,64.25,15.0,0.5,0.286,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 08:00:00+00:00,13.74,44.88,58.459,-46.23,64.25,13.74,0.172,24.68,0.0,13.74,0.0,21.722,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 08:15:00+00:00,13.63,44.88,51.677,-46.172,64.25,13.63,0.0,20.748,64.25,13.63,0.4,25.81,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 08:30:00+00:00,14.47,44.88,51.923,-42.47,64.25,14.47,0.0,25.672,64.25,14.47,0.0,16.801,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 08:45:00+00:00,15.0,44.88,40.023,-65.996,64.25,15.0,0.0,61.916,64.25,15.0,0.0,4.112,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 09:00:00+00:00,13.84,45.0,173.536,-127.326,62.0,14.85,0.0,99.768,0.0,14.85,0.0,27.558,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 09:15:00+00:00,12.65,45.0,150.361,-156.13,62.0,15.0,0.0,107.636,0.0,15.0,0.0,48.494,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 09:30:00+00:00,15.0,45.0,101.858,-107.178,62.0,15.0,0.0,101.132,62.0,15.0,0.3,6.344,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 09:45:00+00:00,15.0,45.0,81.167,-72.812,62.0,15.0,0.0,72.56,62.0,15.0,0.8,1.06,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 10:00:00+00:00,15.0,47.2,51.439,-58.511,62.0,15.0,0.0,58.316,62.0,15.0,0.6,0.763,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 10:15:00+00:00,15.0,47.2,116.038,-111.637,62.0,15.0,0.0,111.08,62.0,15.0,0.3,0.897,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 10:30:00+00:00,13.26,47.2,168.648,-165.249,62.0,15.0,0.0,165.048,62.0,15.0,0.4,0.647,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 10:45:00+00:00,12.7,47.2,152.586,-140.573,62.0,15.0,0.0,140.352,62.0,15.0,0.6,0.848,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 11:00:00+00:00,15.0,50.78,102.71,-95.1,62.0,15.0,0.0,91.84,62.0,15.0,0.4,3.655,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 11:15:00+00:00,13.64,50.78,153.791,-130.472,61.95,15.04,0.0,80.908,0.0,15.04,0.0,49.564,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 11:30:00+00:00,12.58,50.78,176.838,-179.345,61.95,15.05,0.0,160.928,61.95,15.05,0.0,18.438,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 11:45:00+00:00,11.67,50.78,195.019,-167.629,61.95,15.05,0.0,138.74,0.0,15.05,0.0,28.889,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 12:00:00+00:00,15.05,45.49,123.116,-135.456,61.95,15.05,0.0,109.416,61.95,15.05,0.1,26.103,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 12:15:00+00:00,12.42,45.49,215.536,-190.793,61.95,15.05,0.0,157.348,0.0,15.05,0.0,33.445,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 12:30:00+00:00,11.14,45.49,173.778,-170.566,61.95,15.0,0.0,71.488,0.0,15.0,0.0,99.078,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 12:45:00+00:00,11.97,45.49,184.941,-155.833,61.95,15.03,0.0,88.144,0.0,15.03,0.0,67.689,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 13:00:00+00:00,15.05,44.73,48.033,-75.633,61.95,15.05,0.0,49.68,61.95,15.05,0.2,26.197,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 13:15:00+00:00,15.05,44.73,48.631,-42.528,61.95,15.05,0.0,40.096,61.95,15.05,0.5,2.965,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 13:30:00+00:00,15.05,44.73,3.107,-4.827,61.95,15.05,8.16,8.288,61.95,15.05,0.6,5.261,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 13:45:00+00:00,15.05,44.73,29.557,-26.503,61.95,15.05,2.04,6.832,61.95,15.05,0.2,21.877,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 14:00:00+00:00,15.05,46.59,36.852,-43.195,61.95,15.05,5.608,2.468,0.0,15.05,0.0,46.335,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 14:15:00+00:00,61.95,46.59,-33.562,32.857,61.95,15.05,35.196,0.6,61.95,15.05,0.4,2.112,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 14:30:00+00:00,61.95,46.59,-36.612,37.665,61.95,15.05,39.872,1.904,61.95,15.05,1.0,1.328,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 14:45:00+00:00,61.95,46.59,-67.289,53.331,61.95,15.05,53.352,0.928,61.95,15.05,1.4,0.478,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 15:00:00+00:00,15.05,52.99,62.862,-56.818,61.95,15.05,6.292,57.54,61.95,15.05,1.2,6.748,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 15:15:00+00:00,15.04,52.99,54.419,-54.495,61.95,15.04,3.512,19.936,61.95,15.04,0.1,38.146,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 15:30:00+00:00,15.05,52.99,22.815,-28.3,61.95,15.05,1.14,31.108,61.95,15.05,2.0,0.372,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 15:45:00+00:00,61.96,52.99,-53.149,29.909,61.96,15.05,8.572,4.744,61.96,15.05,26.2,0.112,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 16:00:00+00:00,61.98,60.26,-15.092,62.508,61.98,13.92,47.256,19.056,61.98,13.92,38.7,4.371,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 16:15:00+00:00,61.95,60.26,-55.448,53.226,61.95,15.05,43.716,3.064,61.95,15.05,12.6,0.021,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 16:30:00+00:00,61.95,60.26,-91.821,76.094,61.95,15.05,61.412,1.392,61.95,15.05,17.5,1.469,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 16:45:00+00:00,61.95,60.26,-117.067,90.869,61.95,15.05,37.336,0.0,61.95,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 17:00:00+00:00,61.95,60.61,-51.846,59.014,61.95,15.05,54.684,0.072,61.95,15.05,4.8,0.365,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 17:15:00+00:00,61.95,60.61,-73.904,68.184,61.95,15.05,18.708,0.048,61.95,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 17:30:00+00:00,61.95,60.61,-71.469,67.233,61.95,15.05,40.68,0.0,61.95,15.05,26.6,0.024,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 17:45:00+00:00,61.95,60.61,-56.805,53.299,61.95,15.05,49.7,0.004,61.95,15.05,3.8,0.178,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 18:00:00+00:00,61.95,60.36,-52.733,59.159,61.95,15.05,59.332,0.0,61.95,15.05,1.2,1.403,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 18:15:00+00:00,61.95,60.36,-17.978,23.351,61.95,15.05,25.656,0.372,61.95,15.05,0.3,2.262,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 18:30:00+00:00,15.05,60.36,26.401,-2.44,61.95,15.05,5.276,0.192,61.95,15.05,0.1,7.584,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 18:45:00+00:00,15.04,60.36,85.217,-56.788,61.95,15.04,0.468,0.996,0.0,15.04,0.0,56.26,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 19:00:00+00:00,61.95,57.4,-17.942,2.392,61.95,15.05,18.776,3.084,61.95,15.05,0.6,13.949,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 19:15:00+00:00,15.05,57.4,7.049,-5.781,61.95,15.05,3.864,15.324,61.95,15.05,6.9,1.207,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 19:30:00+00:00,15.05,57.4,13.491,-2.872,61.95,15.05,12.86,11.132,61.95,15.05,0.8,5.401,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 19:45:00+00:00,15.05,57.4,69.81,-36.178,61.95,15.05,1.728,10.28,0.0,15.05,0.0,27.626,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 20:00:00+00:00,61.95,53.86,-50.69,43.623,61.95,15.05,24.452,5.544,61.95,15.05,25.8,1.09,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 20:15:00+00:00,15.05,53.86,41.535,-31.941,61.95,15.05,7.132,23.204,61.95,15.05,0.0,15.915,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 20:30:00+00:00,15.05,53.86,17.255,-6.18,61.95,15.05,15.272,15.912,61.95,15.05,0.7,6.222,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 20:45:00+00:00,15.05,53.86,15.05,-14.962,61.95,15.05,4.564,5.76,61.95,15.05,0.0,13.776,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 21:00:00+00:00,15.04,53.45,37.293,-23.278,61.95,15.04,39.916,23.388,61.95,15.04,0.3,40.082,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 21:15:00+00:00,61.95,53.45,-5.177,16.887,61.95,15.05,24.44,0.648,61.95,15.05,0.4,7.327,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 21:30:00+00:00,61.95,53.45,-16.032,30.161,61.95,15.05,33.74,3.92,61.95,15.05,0.9,0.533,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 21:45:00+00:00,15.05,53.45,70.351,-50.833,61.95,15.05,0.0,29.68,0.0,15.05,0.0,21.153,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 22:00:00+00:00,62.0,49.72,-7.202,-4.335,62.0,15.05,29.588,16.196,62.0,15.05,5.5,23.192,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 22:15:00+00:00,15.05,49.72,49.402,-21.876,61.95,15.05,5.252,6.264,61.95,15.05,0.5,21.335,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 22:30:00+00:00,15.05,49.72,53.185,-32.985,61.95,15.05,1.252,12.456,61.95,15.05,0.3,22.033,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 22:45:00+00:00,15.03,49.72,92.106,-70.495,61.95,15.03,0.0,2.588,61.95,15.03,0.0,67.917,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 23:00:00+00:00,15.0,46.69,35.522,-10.037,61.95,15.0,2.876,8.944,61.95,15.0,0.6,4.549,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 23:15:00+00:00,12.64,46.69,70.329,2.549,61.95,12.64,32.392,0.172,61.95,12.64,0.5,30.156,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 23:30:00+00:00,10.93,46.69,196.686,-167.44,61.95,12.45,0.0,21.144,0.0,12.45,0.0,146.296,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-01 23:45:00+00:00,8.78,46.69,206.193,-205.483,61.95,13.05,2.084,4.428,0.0,13.05,0.0,58.139,0.0,0.0,0.0,19.31,0.0,145.0,BE_IMB
2021-01-02 00:00:00+00:00,13.12,42.43,32.261,-27.077,61.95,13.12,129.668,0.0,61.95,13.12,2.9,14.691,0.0,0.0,0.0,19.31,0.0,145.0,BE_IMB
2021-01-02 00:15:00+00:00,62.76,42.43,-151.571,150.335,61.95,15.0,150.556,0.0,61.95,15.0,1.1,1.272,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 00:30:00+00:00,61.95,42.43,-128.451,126.826,61.95,15.0,126.676,0.0,61.95,15.0,1.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 00:45:00+00:00,12.93,42.43,86.914,-15.139,61.95,12.93,11.48,5.956,61.95,12.93,0.4,21.046,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 01:00:00+00:00,64.5,41.09,-48.689,-12.495,64.5,9.68,48.268,14.316,64.5,9.68,0.3,46.756,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 01:15:00+00:00,13.7,41.09,23.913,-7.589,64.5,13.7,14.656,16.848,64.5,13.7,0.1,5.486,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 01:30:00+00:00,64.5,41.09,-5.046,-5.303,64.5,13.81,45.228,36.648,64.5,13.81,2.5,16.401,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 01:45:00+00:00,64.5,41.09,-28.196,13.178,64.5,14.04,29.208,2.064,64.5,14.04,0.2,14.188,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 02:00:00+00:00,64.5,40.0,-57.881,77.817,64.5,15.0,76.468,0.0,64.5,15.0,1.9,0.555,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 02:15:00+00:00,15.0,40.0,9.384,-6.842,64.5,15.0,7.28,13.78,64.5,15.0,1.1,1.41,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 02:30:00+00:00,15.0,40.0,29.759,-26.528,64.5,15.0,1.132,25.64,64.5,15.0,0.4,2.381,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 02:45:00+00:00,14.86,40.0,31.517,-19.883,64.5,14.86,0.956,4.104,0.0,14.86,0.0,16.735,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 03:00:00+00:00,15.0,37.55,14.582,-20.396,64.5,15.0,19.972,35.52,64.5,15.0,1.2,6.06,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 03:15:00+00:00,64.5,37.55,-62.973,57.629,64.5,15.0,57.42,0.0,64.5,15.0,0.9,0.724,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 03:30:00+00:00,64.5,37.55,-74.353,73.778,64.5,15.0,73.608,0.0,64.5,15.0,0.7,0.503,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 03:45:00+00:00,64.5,37.55,-15.544,36.48,64.5,14.11,40.324,1.524,64.5,14.11,0.7,2.977,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 04:00:00+00:00,64.5,39.0,-56.057,40.657,64.5,14.99,45.02,2.244,64.5,14.99,0.9,2.982,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 04:15:00+00:00,14.66,39.0,8.99,-4.327,64.5,14.66,5.768,2.836,64.5,14.66,0.5,7.796,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 04:30:00+00:00,64.5,39.0,-26.131,23.899,64.5,15.0,22.364,0.312,64.5,15.0,2.2,0.399,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 04:45:00+00:00,15.0,39.0,18.145,9.372,64.5,15.0,13.432,6.596,64.5,15.0,2.8,0.251,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 05:00:00+00:00,64.5,42.09,-16.952,-5.693,64.5,15.0,7.544,10.604,64.5,15.0,0.6,3.204,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 05:15:00+00:00,13.44,42.09,53.105,-43.522,64.49,13.44,0.472,0.592,0.0,13.44,0.0,43.402,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 05:30:00+00:00,14.59,42.09,27.235,-23.412,64.49,14.59,2.604,12.692,64.49,14.59,1.0,14.321,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 05:45:00+00:00,13.89,42.09,48.875,-19.195,64.49,13.89,5.892,14.176,64.49,13.89,0.4,11.334,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 06:00:00+00:00,64.5,44.96,-52.597,36.656,64.5,14.74,42.672,0.024,64.5,14.74,1.6,7.584,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 06:15:00+00:00,13.48,44.96,34.868,-5.863,64.5,13.48,14.156,1.916,64.5,13.48,0.3,18.356,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 06:30:00+00:00,10.32,44.96,115.882,-105.633,65.7,10.32,0.524,11.856,65.7,10.32,0.0,94.346,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 06:45:00+00:00,14.26,44.96,95.316,-84.529,64.5,14.26,0.26,80.892,64.5,14.26,0.8,4.701,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 07:00:00+00:00,14.21,48.45,89.049,-81.2,64.5,14.21,6.492,70.452,64.5,14.21,0.2,17.467,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 07:15:00+00:00,15.0,48.45,84.756,-72.381,64.5,15.0,6.08,77.696,64.5,15.0,1.2,1.972,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 07:30:00+00:00,15.0,48.45,21.074,-18.359,64.5,15.0,16.3,36.4,64.5,15.0,2.7,0.948,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 07:45:00+00:00,15.0,48.45,5.973,-19.258,64.5,15.0,5.172,33.58,64.5,15.0,9.3,0.101,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 08:00:00+00:00,15.0,52.0,94.977,-70.923,65.7,15.0,21.448,93.676,65.7,15.0,1.7,0.369,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 08:15:00+00:00,15.0,52.0,33.876,-22.404,65.7,15.0,34.736,56.732,65.7,15.0,1.2,1.606,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 08:30:00+00:00,15.0,52.0,4.051,-10.736,67.15,15.0,5.764,23.948,67.15,15.0,7.5,0.073,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 08:45:00+00:00,68.38,52.0,-7.029,9.559,68.38,12.3,8.276,17.532,68.38,12.3,21.4,2.622,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 09:00:00+00:00,12.0,52.0,96.385,-81.704,62.7,12.0,1.572,82.876,62.7,12.0,1.2,1.648,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 09:15:00+00:00,67.05,52.0,-65.864,57.894,67.05,12.0,41.88,3.068,67.05,12.0,19.2,0.105,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 09:30:00+00:00,67.46,52.0,-48.693,51.904,67.46,12.0,21.332,2.548,67.46,12.0,37.7,4.621,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 09:45:00+00:00,67.25,52.0,-79.196,81.289,67.25,12.0,33.42,0.14,67.25,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 10:00:00+00:00,67.34,52.15,-94.275,70.583,67.34,12.0,29.524,0.008,67.34,12.0,41.5,0.469,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 10:15:00+00:00,71.51,52.15,-190.507,178.461,69.77,12.0,44.584,0.0,69.77,0.0,133.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 10:30:00+00:00,72.57,52.15,-171.814,136.606,69.42,12.0,34.532,0.0,69.42,0.0,102.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 10:45:00+00:00,72.74,52.15,-172.933,211.033,69.98,12.0,65.852,0.0,69.98,0.0,145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BE_IMB
2021-01-02 11:00:00+00:00,144.77,55.95,-348.831,295.993,68.78,12.0,57.392,3.552,68.78,0.0,93.2,0.0,114.0,1.0,134.43,0.0,148.0,0.0,BE_IMB
2021-01-02 11:15:00+00:00,135.92,55.95,-219.92,241.296,67.6,12.0,65.164,6.772,67.6,12.0,35.9,2.029,114.0,1.0,121.41,0.0,148.0,0.0,BE_IMB
