Date,timesfm25_1024_AR_neg,chronos2_8192_ARX_temporal,chronos2_2048_ARX_temporal,timesfm25_8192_AR_neg,chronos2_1024_ARX_temporal,timesfm25_2048_AR_neg,price,price_decile,chronosbolt_AR,timesfm25_1024_AR_neg,LEAR,DNN,ens_ml,persistent,chronos2_1024_AR,chronos2_2048_AR,chronos2_8192_AR
2024-01-01 00:00:00,-1.7320633,-0.99305725,0.1584549,-1.8112488,0.4987793,-2.1169434,0.1,1,1.2859573,-1.7320633,-3.704949371925778,-2.5984814167022705,-3.1517153943140244,-3.91,-0.3813095,0.93297577,0.34230804
2024-01-01 01:00:00,-3.8239288,-3.5897293,-1.9036484,-3.9097366,-1.5714569,-3.6963654,0.01,1,0.00957489,-3.8239288,-11.53597852860674,-6.4279561042785645,-8.981967316442653,-8.37,-1.2364655,0.2446289,-0.6669922
2024-01-01 02:00:00,-4.881111,-5.4217453,-3.5549088,-3.8521042,-2.5271912,-4.213196,0.0,1,-1.2980042,-4.881111,-14.71994719111268,-11.462571144104004,-13.091259167608342,-10.0,-1.1545258,0.33743286,-0.42733002
2024-01-01 03:00:00,-8.487267,-7.023384,-5.301277,-6.7182007,-4.438095,-7.0824814,-0.01,1,-2.0859146,-8.487259,-18.346626850227818,-12.47632122039795,-15.411474035312883,-11.8,-1.9512787,-0.43113708,-1.6308517
2024-01-01 04:00:00,-8.944267,-6.5863647,-5.622032,-6.9041824,-4.524193,-7.53199,-0.03,1,-2.2261276,-8.944252,-16.963710381176103,-11.174688339233398,-14.06919936020475,-11.12,-2.4402008,-1.0137558,-2.0818558
2024-01-01 05:00:00,-4.5433807,-3.963173,-3.0708542,-0.90582275,-3.3251572,-3.022026,-0.02,1,-1.3707123,-4.5433655,-14.104643104197976,-8.423392295837402,-11.264017700017687,-8.58,-1.3873138,-0.0067596436,-0.6909256
2024-01-01 06:00:00,2.9802017,1.2881241,0.246315,8.255112,-0.8110733,4.593796,-0.05,1,2.4643478,2.980194,-13.09011088232201,-8.979409217834473,-11.03476005007824,-7.56,1.5360794,2.3023682,2.573471
2024-01-01 07:00:00,11.276649,9.414833,5.572853,18.794716,4.9517136,13.167755,-0.02,1,9.1477585,11.276634,-17.349715254658566,3.727760553359986,-6.81097735064929,-3.81,13.682938,15.783707,18.01197
2024-01-01 08:00:00,20.60609,20.137863,15.510117,29.202461,13.303703,22.385014,0.0,1,17.401062,20.606068,-5.607438196554372,11.379679679870604,2.886120741658116,-0.04,28.208057,29.304352,31.152954
2024-01-01 09:00:00,24.401009,22.034073,17.985054,33.71983,17.50412,27.097336,0.04,1,20.18332,24.400986,-5.908493035563536,15.723807334899902,4.907657149668183,1.34,30.731075,29.813522,30.82788
2024-01-01 10:00:00,21.664299,17.046265,13.621223,29.81028,15.046715,23.62318,0.06,1,15.788055,21.664276,-15.530440611441326,2.901700496673584,-6.314370057383871,3.24,24.029095,22.374832,23.524551
2024-01-01 11:00:00,19.14161,12.343262,10.164513,25.852234,12.515633,21.059853,0.54,1,12.9780655,19.141575,-15.194708068315553,10.47568130493164,-2.359513381691956,3.82,18.114315,17.757935,19.289032
2024-01-01 12:00:00,16.16822,9.337761,7.605377,23.674904,9.733276,18.565262,2.24,1,10.74292,16.168198,-2.029020304680635,2.811640739440918,0.3913102173801415,0.02,13.941391,14.484489,16.547707
2024-01-01 13:00:00,16.206161,8.67569,7.0811996,23.997711,8.372017,19.306694,2.0,1,10.900085,16.206123,-15.09520746662901,-1.526691436767578,-8.310949451698294,0.0,12.968224,14.28434,16.704926
2024-01-01 14:00:00,19.894161,13.299286,11.7716675,29.372528,12.868568,24.61605,1.35,1,15.174187,19.894142,-1.7264400843696557,2.6889052391052246,0.4812325773677844,0.03,18.745758,20.21275,22.69522
2024-01-01 15:00:00,27.00536,20.639732,18.699806,35.208817,19.284264,30.917015,4.13,1,21.51923,27.005337,16.012006651931294,11.815608978271484,13.91380781510139,1.76,26.872562,28.706116,30.020592
2024-01-01 16:00:00,35.47048,26.674667,25.976646,44.412884,27.169521,38.66165,27.96,2,28.953163,35.470463,25.80861202346032,17.737897872924805,21.77325494819256,11.41,31.206108,30.850147,32.93828
2024-01-01 17:00:00,42.419666,41.03303,38.272854,54.797577,38.34872,47.366707,50.37,3,39.069633,42.419632,21.54179951849355,43.057106018066406,32.29945276827998,18.0,43.07907,44.559845,46.330883
2024-01-01 18:00:00,43.89693,47.016056,41.78811,57.90632,40.645733,49.199802,53.76,3,43.09578,43.89691,27.20891370341619,54.71794128417969,40.96342749379794,24.25,45.059227,47.493465,49.894848
2024-01-01 19:00:00,39.599277,45.53471,39.628246,55.18429,35.64987,44.994164,56.77,4,38.93075,39.59925,35.176061287008544,57.414825439453125,46.29544336323083,19.21,39.43291,42.371197,42.924408
2024-01-01 20:00:00,30.537323,37.465603,32.13227,44.90083,28.725311,35.21733,51.4,3,30.086262,30.537315,35.80126773959881,54.98917770385742,45.39522272172812,10.5,29.98508,31.850025,32.129208
2024-01-01 21:00:00,23.3354,30.06945,25.58939,34.951077,22.36921,26.168144,35.39,2,22.445232,23.335388,33.638208773233295,43.04792404174805,38.34306640749067,5.76,20.490273,22.476662,22.60115
2024-01-01 22:00:00,19.66462,27.99047,24.638756,31.336044,21.106087,23.284851,40.74,3,18.746841,19.664589,29.768237275973807,42.71665573120117,36.24244650358749,5.02,16.444725,18.07341,18.386047
2024-01-01 23:00:00,11.892342,20.306671,15.952209,22.939163,13.878914,15.366806,35.55,2,11.595093,11.892319,21.342709206215016,40.53152847290039,30.937118839557705,0.08,7.5468063,9.013489,9.637543
2024-01-02 00:00:00,31.328617,35.876907,35.303875,30.90313,32.458767,30.235214,23.92,2,32.7027,31.32861,24.37767024256237,22.54104995727539,23.45936009991888,0.0,33.684868,33.91462,37.00174
2024-01-02 01:00:00,29.869106,28.372017,29.063217,28.792702,27.985966,28.897865,17.7,2,31.682648,29.869114,11.78071889404906,15.806779861450195,13.793749377749627,-0.03,30.848621,30.8493,34.49456
2024-01-02 02:00:00,27.618313,26.484276,26.671478,26.150925,24.269096,26.187706,12.39,2,29.484318,27.618298,7.001345558778029,14.117974281311035,10.559659920044531,-0.16,29.962566,29.725197,32.2143
2024-01-02 03:00:00,23.559654,20.673447,22.00631,22.902512,19.634857,22.4575,7.35,1,27.527225,23.559643,-1.3596970851147154,6.1955437660217285,2.4179233404535063,-2.84,25.313961,24.792202,27.24704
2024-01-02 04:00:00,22.35944,19.130226,20.13316,21.8209,17.769283,22.043278,4.19,1,27.665665,22.359436,-0.597544742717457,8.741971015930176,4.07221313660636,-3.73,23.748306,22.777023,25.784355
2024-01-02 05:00:00,24.62238,22.143944,23.241753,24.359734,20.740639,23.617165,4.75,1,32.827515,24.622387,3.279324360176515,14.745871543884276,9.012597952030395,-1.99,27.768051,27.604282,30.859146
2024-01-02 06:00:00,29.891968,31.268143,34.161522,32.04013,31.860077,29.052086,31.59,2,43.071583,29.891964,19.385053046385867,27.766462326049805,23.57575768621784,-1.13,39.306206,41.694294,44.539524
2024-01-02 07:00:00,38.021793,39.393684,41.328304,44.2077,39.97617,38.126404,49.96,3,58.55297,38.02181,39.79348823803274,42.21858596801758,41.00603710302516,-0.11,50.603546,56.164085,58.65714
2024-01-02 08:00:00,46.192066,48.679382,51.555534,53.809532,47.25505,46.03,58.46,4,68.352684,46.19207,50.1081134012045,52.92176818847656,51.51494079484053,15.09,57.66981,63.752632,65.454575
2024-01-02 09:00:00,47.353363,46.710236,49.1651,56.243122,46.852108,48.407375,59.05,4,68.10338,47.35338,43.53552479885138,50.07209396362305,46.803809381237215,19.8,57.22403,60.983612,63.67971
2024-01-02 10:00:00,43.4005,41.348015,42.84536,52.815952,41.458717,45.209675,68.65,5,60.647354,43.400517,38.22725952887373,38.7729721069336,38.50011581790366,17.76,50.45511,52.93228,56.30484
2024-01-02 11:00:00,38.49219,38.444576,41.2877,48.449944,38.213043,41.28163,74.18,6,54.863403,38.49219,33.790605105390604,35.24833679199219,34.51947094869139,11.0,45.971703,47.642925,51.887787
2024-01-02 12:00:00,34.83368,35.28879,38.039104,44.807083,34.251926,38.282043,65.02,5,51.277122,34.83369,41.905853358262725,29.92902946472168,35.917441411492206,4.22,43.1902,44.87042,48.866528
2024-01-02 13:00:00,34.24169,34.0453,36.725815,43.604546,32.402897,37.114296,64.71,5,49.18381,34.241695,37.6667212440138,26.95713233947754,32.31192679174567,1.43,42.046967,43.980877,48.453518
2024-01-02 14:00:00,39.425312,36.278217,39.061935,49.99109,34.86022,42.587845,66.74,5,54.333435,39.425304,46.996107876112745,34.65751266479492,40.82681027045384,21.36,46.551113,48.65635,52.150482
2024-01-02 15:00:00,47.01824,39.51674,43.17996,57.375694,37.964935,50.604134,64.43,5,60.75968,47.01824,48.82192507962891,37.81393432617188,43.3179297029004,43.88,50.677032,53.752396,57.209454
2024-01-02 16:00:00,56.463867,42.589943,47.024666,66.12459,44.173046,59.277206,65.04,5,68.769646,56.463867,55.52706180201929,47.77496337890625,51.65101259046277,71.11,55.826225,58.451546,62.08466
2024-01-02 17:00:00,65.70725,54.593494,57.2646,76.38098,52.20274,68.905594,73.85,6,78.677,65.707275,73.28695343629947,64.20339965820312,68.7451765472513,79.61,67.84829,71.142746,73.4309
2024-01-02 18:00:00,69.644104,58.12409,60.14235,79.96928,54.28151,71.90751,66.62,5,80.59881,69.64411,71.33665166418882,71.61955261230469,71.47810213824675,86.76,67.484344,72.037094,74.525276
2024-01-02 19:00:00,66.16871,52.61225,56.582886,76.530945,49.544746,68.0706,64.36,5,73.75232,66.16872,70.54733160975715,66.25714874267578,68.40224017621647,86.39,61.93534,66.98868,68.48665
2024-01-02 20:00:00,58.02215,40.705585,44.713825,67.60067,40.344597,58.824577,60.0,4,63.812973,58.022156,55.84366823563182,49.75047302246094,52.79707062904637,83.68,54.179848,56.876602,59.474407
2024-01-02 21:00:00,49.391693,30.352547,33.946712,57.39513,27.003971,48.93045,49.5,3,56.080956,49.3917,39.79627956465395,32.185691833496094,35.990985699075026,64.71,44.162914,47.655643,49.586452
2024-01-02 22:00:00,42.99061,27.059013,31.74477,52.794243,24.58881,43.66023,44.19,3,50.856194,42.990597,42.94367522213738,31.56801414489746,37.255844683517424,67.92,40.102135,44.132534,45.00712
2024-01-02 23:00:00,32.4928,17.773643,21.825146,43.113865,15.015541,34.4152,26.83,2,40.714138,32.49279,34.83810267298502,19.45393180847168,27.14601724072835,67.35,30.123684,34.852375,37.455082
2024-01-03 00:00:00,21.23391,18.195114,20.664368,22.852951,21.455528,21.53117,0.0,1,15.585793,21.233906,16.91446143907165,35.81448745727539,26.36447444817352,64.94,16.672894,17.06746,18.526703
2024-01-03 01:00:00,15.445099,16.292397,18.241169,18.208984,18.385262,16.154999,-1.23,1,12.305412,15.44508,10.110243434534976,27.067626953125,18.58893519382999,63.11,12.624252,12.253006,14.05986
2024-01-03 02:00:00,12.981506,13.848396,15.527283,15.476822,16.62946,14.051849,-1.26,1,8.686554,12.981483,7.131334611876468,22.01749610900879,14.574415360442629,57.22,9.861679,9.853523,11.733742
2024-01-03 03:00:00,10.420219,12.861008,14.695496,13.904068,14.860203,11.964294,-1.31,1,6.834358,10.420197,3.174582524028288,14.736664772033691,8.95562364803099,51.5,6.6195145,6.797661,8.995972
2024-01-03 04:00:00,9.447968,13.144669,14.754776,13.180313,14.349453,12.267609,-1.39,1,5.8730545,9.447945,5.735508681624304,17.3953800201416,11.565444350882952,49.65,5.608841,5.7045135,8.354012
2024-01-03 05:00:00,14.444912,16.868874,18.36277,18.489044,17.226395,16.968056,-1.26,1,8.227432,14.44492,14.130526167457678,25.69330596923828,19.911916068347978,54.11,7.3837204,7.2874756,10.322556
2024-01-03 06:00:00,22.368996,27.237045,29.090687,28.21289,25.598751,24.55426,2.58,1,19.765186,22.368969,28.857773666202604,38.29235458374024,33.57506412497142,65.06,19.954178,18.507835,21.337173
2024-01-03 07:00:00,34.21562,47.352577,48.769894,41.628326,43.580776,36.15977,40.8,3,35.467377,34.215595,46.55608451101663,48.49409866333008,47.52509158717335,70.36,40.314526,40.61182,41.462536
2024-01-03 08:00:00,46.4449,62.609787,64.5152,53.760582,59.23774,47.681408,62.56,4,50.293636,46.444878,68.91278565922637,57.88938522338867,63.40108544130752,70.44,52.448708,53.435547,53.96582
2024-01-03 09:00:00,51.43303,63.585888,67.256165,57.06223,62.688637,51.85347,67.39,5,52.37815,51.433006,76.00768803005575,64.19061279296875,70.09915041151226,78.35,53.575043,53.285095,54.089314
2024-01-03 10:00:00,50.713684,57.514366,62.620354,55.61843,58.1772,51.008846,62.92,4,46.158714,50.713654,72.2277470693059,66.62108612060547,69.42441659495569,67.6,48.98266,48.672237,49.9556
2024-01-03 11:00:00,47.178215,53.01169,58.46096,52.849007,54.093937,48.800262,58.84,4,42.80646,47.178192,72.04491765014899,58.95702362060547,65.50097063537723,70.02,42.635735,42.364883,45.17563
2024-01-03 12:00:00,43.50913,48.42071,52.25901,49.30396,49.086853,46.303623,55.94,4,38.039597,43.509106,65.54737458959083,56.56748962402344,61.057432106807134,67.15,37.012512,36.7532,39.832558
2024-01-03 13:00:00,42.375965,48.45384,51.81868,47.81025,47.75569,45.11908,56.18,4,36.652912,42.375935,67.00548775119364,47.005069732666016,57.00527874192983,65.43,36.303364,35.934547,39.805588
2024-01-03 14:00:00,45.531303,54.158737,58.42796,51.640152,54.037987,48.19261,60.91,4,41.881878,45.531284,68.42050844134306,52.1060905456543,60.26329949349868,67.13,41.986458,42.211155,44.841415
2024-01-03 15:00:00,49.045998,58.46193,62.772667,55.163,59.10489,51.454025,68.72,5,48.70338,49.045975,68.49593337731535,58.1778450012207,63.33688918926803,69.88,46.882484,47.516106,49.797314
2024-01-03 16:00:00,55.159126,68.7629,74.63126,60.69351,69.83536,57.346275,71.56,5,54.49845,55.15911,66.83287211283991,66.55203247070312,66.69245229177152,76.3,51.657097,51.007267,52.759525
2024-01-03 17:00:00,63.79476,81.90583,85.31278,70.13869,79.9889,65.62768,85.72,7,63.029682,63.794746,83.15175339986223,72.25276184082031,77.70225762034127,80.42,62.404785,63.05884,64.987274
2024-01-03 18:00:00,66.82208,81.31617,82.69754,75.01015,77.50751,69.0729,92.38,8,64.94239,66.822075,80.37495226513086,65.98294830322266,73.17895028417675,74.44,61.283943,63.067097,64.44473
2024-01-03 19:00:00,62.21589,75.39203,77.79697,69.783066,70.422325,63.680862,86.07,7,59.27858,62.21589,79.44602565229127,61.7243537902832,70.58518972128724,65.02,55.52616,57.789192,58.773518
2024-01-03 20:00:00,53.526863,63.391827,66.04999,61.428776,59.10383,55.00013,73.23,6,50.972363,53.526848,70.69575037001987,56.19620513916016,63.44597775459002,54.73,46.68905,48.148537,49.27115
2024-01-03 21:00:00,44.497047,54.281555,56.591988,51.39294,48.69609,45.53142,67.41,5,40.77353,44.497044,54.11561941279852,46.84770965576172,50.48166453428012,24.95,35.950974,37.316696,37.734943
2024-01-03 22:00:00,38.43853,51.080135,53.500786,45.792988,44.59567,39.812473,65.0,5,34.08428,38.43852,50.61227375870767,47.00167465209961,48.80697420540364,17.23,30.381176,32.422493,32.03914
2024-01-03 23:00:00,28.164108,40.035023,43.169266,35.22141,35.04316,30.055725,58.12,4,21.956535,28.164093,31.24104506623345,31.736980438232425,31.48901275223293,0.58,15.211525,16.798317,18.369957
2024-01-04 00:00:00,50.83359,50.222702,49.983578,52.190613,48.936325,51.356075,57.3,4,51.74872,50.833595,46.02001341265139,41.33583831787109,43.67792586526124,0.48,52.981464,54.225937,55.640106
2024-01-04 01:00:00,43.17047,46.98208,45.92545,45.06123,43.473534,44.58117,50.46,3,49.049667,43.170464,41.06332812959691,38.44261932373047,39.75297372666369,-0.27,49.752705,50.762344,52.147263
2024-01-04 02:00:00,39.151157,44.26547,43.18285,41.385998,39.295437,41.06394,40.0,3,45.92581,39.151157,37.770031972686056,35.84819793701172,36.80911495484889,-0.91,47.247807,48.598095,49.345947
2024-01-04 03:00:00,35.104996,41.24758,40.45277,37.72671,35.0212,37.131947,25.48,2,42.534924,35.104996,34.86073633587816,27.81279754638672,31.33676694113244,-0.9,43.113823,43.905903,45.086082
2024-01-04 04:00:00,32.30271,41.92206,40.88873,34.65374,33.76876,34.44161,35.0,2,41.478638,32.302708,37.11662585613636,31.726348876953125,34.42148736654474,-1.05,40.762856,41.4802,42.844936
2024-01-04 05:00:00,36.19447,46.833412,45.293175,38.970947,37.646645,38.459557,57.73,4,44.74797,36.194473,48.986103739763976,36.175899505615234,42.581001622689605,0.0,45.172874,46.217842,47.496483
2024-01-04 06:00:00,43.40809,59.330048,57.62863,48.42582,50.820396,46.4509,72.65,6,54.49023,43.408108,60.628674701475774,56.71225738525391,58.67046604336484,0.54,58.440796,59.097473,60.043297
2024-01-04 07:00:00,55.880905,76.191536,75.08599,61.83633,68.685486,59.72896,85.02,7,72.12794,55.88092,78.90416195253097,77.95796966552734,78.43106580902915,17.05,73.00688,74.217606,74.517166
2024-01-04 08:00:00,68.09367,87.58331,85.176315,73.85491,79.74557,71.90082,91.47,8,81.97893,68.09369,90.92093518883124,80.83930206298828,85.88011862590976,38.35,80.88969,81.68977,82.17274
2024-01-04 09:00:00,73.30359,88.1145,85.78225,77.571655,80.64595,76.71026,94.2,8,82.830025,73.30361,88.80741953949624,80.96915435791016,84.8882869487032,38.79,80.00914,80.19777,81.20984
2024-01-04 10:00:00,72.35747,83.31886,82.564156,74.74598,77.5689,74.70867,91.59,8,77.62252,72.357506,89.28672877992014,73.9544677734375,81.62059827667882,29.6,75.59704,75.56549,76.92266
2024-01-04 11:00:00,68.45562,80.1945,79.53397,71.574814,74.70435,71.33455,90.0,8,72.11829,68.45564,83.7010752595575,70.28944396972656,76.99525961464204,22.03,71.14315,71.594025,73.01895
2024-01-04 12:00:00,64.62774,77.97836,76.544304,67.63167,72.21475,68.027626,86.26,7,68.01102,64.62778,85.21316588049304,66.43045806884766,75.82181197467034,10.75,67.20435,67.768005,69.73138
2024-01-04 13:00:00,62.46662,78.04528,75.52695,65.11073,71.45504,66.06078,85.96,7,65.7607,62.466652,88.33888921984924,65.37416076660156,76.8565249932254,8.93,65.73579,66.36806,68.72722
2024-01-04 14:00:00,65.25111,84.13045,81.117004,67.33354,77.8278,68.73236,92.11,8,69.951,65.25114,93.80849877893958,70.91291046142578,82.36070462018267,20.06,68.93512,69.41095,71.19769
2024-01-04 15:00:00,68.70781,90.05485,87.36908,70.3784,83.99368,71.94758,98.62,8,75.110405,68.707855,100.19332158933685,77.09210205078125,88.64271182005905,32.7,71.978745,72.446205,74.26684
2024-01-04 16:00:00,74.31614,99.13579,96.703804,76.121506,93.813736,76.56807,101.93,9,82.337524,74.31617,105.3560624394207,81.7984619140625,93.5772621767416,41.72,74.73315,76.11187,78.173256
2024-01-04 17:00:00,81.949295,110.06104,106.076126,83.70711,104.85199,84.66541,121.22,10,91.2231,81.94932,114.6490163699418,99.13035583496094,106.88968610245138,60.5,83.69256,85.19092,87.40822
2024-01-04 18:00:00,83.278175,113.11275,109.09887,84.860435,106.25413,85.6445,129.28,10,93.8643,83.2782,118.25736903153776,91.84761810302734,105.05249356728255,59.26,85.54241,87.079315,88.14999
2024-01-04 19:00:00,79.3623,105.56571,102.48818,80.73989,99.171394,80.49559,110.95,9,87.25679,79.36232,113.1303726382958,93.96363067626952,103.54700165728266,50.35,79.32581,81.47926,82.61862
2024-01-04 20:00:00,69.8408,92.30079,90.16372,72.52572,88.74787,71.369965,96.94,8,78.52426,69.84081,92.34090974805468,76.08368682861328,84.21229828833398,39.53,71.34945,72.37213,73.979355
2024-01-04 21:00:00,60.124557,81.64997,79.581154,63.88569,77.97288,62.322136,88.5,7,70.581116,60.124573,73.96859432003609,63.34663391113281,68.65761411558445,26.3,64.74913,66.33014,67.7446
2024-01-04 22:00:00,52.522346,75.92429,75.319016,57.58772,74.8828,55.981133,85.07,7,66.18719,52.52237,61.29022110058038,59.36606979370117,60.32814544714078,25.0,60.37697,61.8319,62.971813
2024-01-04 23:00:00,43.137836,65.02603,64.47324,49.256187,63.822186,47.04144,87.67,7,55.87423,43.137844,45.53186792145996,44.603912353515625,45.067890137487794,0.42,49.952858,52.629875,54.50343
2024-01-05 00:00:00,84.9704,80.09649,81.41286,84.31177,81.31775,83.892784,86.08,7,86.579346,84.9704,76.2433916757309,60.36363220214844,68.30351193893966,-0.01,84.300415,84.81882,86.704124
2024-01-05 01:00:00,81.900734,75.52916,75.92425,78.90685,77.01616,79.66912,80.51,7,82.30466,81.900734,67.6798099647585,57.86336517333984,62.77158756904917,-0.09,81.04579,81.27619,83.835014
2024-01-05 02:00:00,78.06305,69.28217,69.168434,74.362206,70.34592,75.530655,77.01,6,76.44213,78.06305,63.21091332911708,53.18688201904297,58.19889767408003,-0.38,77.49874,77.53367,80.67186
2024-01-05 03:00:00,72.66825,63.066833,62.713158,69.59041,66.07613,71.2998,71.7,6,70.53486,72.66825,55.62793068088179,49.54722213745117,52.58757640916648,-2.0,73.383995,73.16085,77.16356
2024-01-05 04:00:00,70.8622,58.596962,57.165215,67.373276,61.335007,69.51392,66.34,5,72.12892,70.8622,54.87384405021164,47.35568237304688,51.11476321162926,-1.48,72.777176,72.40286,76.14645
2024-01-05 05:00:00,75.37091,61.921883,60.590073,71.79637,62.964348,73.47487,71.42,5,79.30035,75.37092,62.00874589658301,52.1387825012207,57.073764198901856,-0.27,78.08796,77.01144,80.546906
2024-01-05 06:00:00,83.09081,71.642006,68.85985,83.04355,72.212776,84.42121,77.3,6,90.493195,83.09081,67.64040138847191,56.68800354003906,62.16420246425549,0.21,88.98807,87.181915,89.93877
2024-01-05 07:00:00,94.99629,86.77803,83.2946,96.612274,85.36119,97.127014,87.6,7,103.66481,94.996284,77.49543419930326,70.93128204345703,74.21335812138014,0.31,102.56016,100.859535,103.38405
2024-01-05 08:00:00,105.04611,98.60697,94.74723,105.10384,94.967636,106.20571,90.14,8,112.15351,105.0461,78.42054574742266,79.96684265136719,79.19369419939493,12.99,112.01547,110.513054,113.79933
2024-01-05 09:00:00,107.65326,98.85866,95.435,105.89999,97.166885,108.16174,95.12,8,111.824554,107.653244,85.30994283402781,81.78279876708984,83.54637080055883,22.16,112.70438,110.15972,113.226265
2024-01-05 10:00:00,105.56882,96.126045,92.30958,101.33787,94.3018,104.38246,96.32,8,105.16916,105.56882,99.701932895809,81.11731719970703,90.409625047758,23.12,106.961426,103.91391,107.69113
2024-01-05 11:00:00,101.38426,91.82037,89.05587,97.02958,91.53827,99.2018,98.23,8,100.409256,101.38425,97.34392454873552,80.5289535522461,88.9364390504908,18.8,102.94827,99.59054,104.72876
2024-01-05 12:00:00,96.722984,86.63776,84.13763,91.335045,87.26054,94.416176,92.4,8,97.00304,96.72298,89.74810872281974,74.77355194091797,82.26083033186885,16.54,98.91799,95.700485,100.1672
2024-01-05 13:00:00,94.007355,81.62205,79.613045,88.26056,83.074875,92.454926,91.92,8,95.21604,94.00735,85.22303492868717,70.4155502319336,77.81929258031039,9.76,97.41001,93.95962,98.54488
2024-01-05 14:00:00,96.249954,82.45047,81.16821,90.33526,85.521225,95.13802,96.87,8,98.355354,96.249954,87.10185932995797,73.70639038085938,80.40412485540867,23.33,100.36958,96.95252,101.57479
2024-01-05 15:00:00,99.21425,82.62992,83.16133,94.801056,87.04033,98.81262,100.46,8,103.16603,99.21425,95.53118134009948,74.80011749267578,85.16564941638762,31.38,104.78509,101.47946,105.281456
2024-01-05 16:00:00,104.95164,95.37428,93.74309,101.37075,98.54985,105.175766,103.33,9,109.35546,104.951645,93.8755400208862,80.31572723388672,87.09563362738646,36.74,109.8658,107.04605,110.840355
2024-01-05 17:00:00,111.144905,107.615486,105.64518,110.40106,109.17378,113.76816,107.65,9,118.015915,111.14491,108.1963509411097,90.7398910522461,99.4681209966779,45.3,120.672165,117.939354,122.90887
2024-01-05 18:00:00,111.0358,109.16402,105.362236,112.132385,107.31716,114.326164,108.58,9,120.29187,111.03581,107.96593269273647,96.45335388183594,102.2096432872862,44.62,120.82419,117.56123,122.772514
2024-01-05 19:00:00,105.917885,100.58879,95.90563,107.15219,96.96017,108.55606,104.15,9,112.32597,105.9179,91.1084266636048,88.34176635742188,89.72509651051334,41.74,109.19193,106.32056,109.4766
2024-01-05 20:00:00,96.58588,90.437355,84.31388,98.356026,85.60157,99.182785,100.28,8,101.58253,96.585884,83.7651140824272,81.2914047241211,82.52825940327415,32.3,98.52842,95.70099,98.27432
2024-01-05 21:00:00,88.53503,82.88364,76.88623,89.76661,77.27278,91.40688,94.29,8,92.409164,88.535034,75.80280655404152,72.60194396972656,74.20237526188404,25.93,91.25731,88.755714,92.47107
2024-01-05 22:00:00,83.51169,79.93904,73.80787,86.68155,73.53472,87.574326,94.92,8,87.42177,83.5117,72.77458329672136,70.2960433959961,71.53531334635872,28.39,87.54641,85.306435,88.909386
2024-01-05 23:00:00,76.15676,72.494125,67.833824,80.27482,67.26219,80.03277,86.8,7,80.77143,76.15677,64.15236445782715,62.61467742919922,63.38352094351318,19.08,83.122536,80.547386,84.82043
2024-01-06 00:00:00,81.11911,80.117065,80.56755,81.173676,82.512344,80.99841,82.25,7,82.343956,81.11911,83.73711494652804,89.01944732666016,86.3782811365941,16.81,82.1879,82.59314,83.93497
2024-01-06 01:00:00,76.49609,74.97321,74.77086,77.47575,77.68636,76.81033,80.2,6,78.34939,76.49609,78.958835732412,84.91613006591797,81.93748289916499,13.41,78.14546,77.901085,80.138275
2024-01-06 02:00:00,70.48877,72.062645,70.998955,73.84924,74.111145,73.07038,76.13,6,73.09857,70.48877,76.6451382253795,82.74131774902344,79.69322798720147,8.88,75.10255,74.80847,77.114105
2024-01-06 03:00:00,65.37345,69.799614,67.89404,68.26063,70.46017,67.455055,73.01,6,69.14175,65.37345,72.39330343386207,79.07682800292969,75.73506571839587,5.62,71.418236,71.1909,74.48668
2024-01-06 04:00:00,63.927597,67.66331,65.23433,64.79231,68.13776,65.19008,73.01,6,66.82015,63.92759,72.87284111227946,81.59381866455078,77.23332988841511,5.74,69.65437,69.40729,72.65036
2024-01-06 05:00:00,67.34147,69.9933,67.4579,67.45099,71.8147,67.53295,74.59,6,67.60165,67.341446,74.97314780121086,82.81573486328125,78.89444133224606,9.02,71.34476,70.33982,73.71646
2024-01-06 06:00:00,73.13045,73.84808,71.142624,75.370804,77.77331,75.077065,75.1,6,70.54476,73.130424,70.92368834254923,85.38361358642578,78.1536509644875,16.81,75.72492,73.535645,76.41734
2024-01-06 07:00:00,83.50836,80.28288,76.32554,85.5694,84.99952,85.30437,81.39,7,76.66451,83.50833,77.38967483791222,89.61724090576172,83.50345787183697,30.83,81.62238,78.527306,81.42963
2024-01-06 08:00:00,92.77832,88.113945,83.540306,92.47512,92.70624,92.91564,88.4,7,83.2158,92.77828,87.55398844436444,102.08538055419922,94.81968449928183,45.85,87.42893,84.303154,86.75232
2024-01-06 09:00:00,94.80251,93.24722,89.11512,92.76284,96.35285,94.16116,92.23,8,86.81542,94.80248,103.9057517172219,104.31526184082033,104.11050677902112,46.1,90.720505,87.52083,89.87635
2024-01-06 10:00:00,92.71072,93.85921,90.270035,89.73149,96.94116,92.17873,97.3,8,85.4737,92.710686,100.21443921609864,97.88301849365234,99.04872885487548,36.21,90.647026,87.37935,90.23202
2024-01-06 11:00:00,88.6431,92.92206,89.14082,85.056625,96.10509,87.518715,100.42,8,83.575485,88.64306,93.56926807533904,97.77796936035156,95.6736187178453,34.43,89.26924,85.78582,89.005356
2024-01-06 12:00:00,85.25797,90.55899,87.36059,79.997406,95.04933,83.21063,99.16,8,80.67401,85.25794,86.76145283292027,95.32836151123048,91.04490717207536,28.63,87.9052,83.8017,86.93065
